site_name,location,date,time,count
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-04,18:00:00,2631
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-04,19:00:00,2495
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-04,20:00:00,1953
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-04,21:00:00,1721
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-04,22:00:00,1334
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-04,23:00:00,930
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,00:00:00,449
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,01:00:00,240
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,02:00:00,148
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,03:00:00,263
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,04:00:00,664
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,05:00:00,1194
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,06:00:00,2394
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,07:00:00,2364
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,08:00:00,1972
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,09:00:00,2276
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,10:00:00,2411
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,11:00:00,2290
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,12:00:00,2294
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,13:00:00,2458
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,14:00:00,2469
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,15:00:00,2608
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,16:00:00,2925
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,17:00:00,2561
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,18:00:00,2549
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,19:00:00,2469
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,20:00:00,2054
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,21:00:00,1700
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,22:00:00,1346
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-05,23:00:00,866
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,00:00:00,472
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,01:00:00,259
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,02:00:00,202
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,03:00:00,277
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,04:00:00,750
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,05:00:00,1185
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,06:00:00,2493
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,07:00:00,2415
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,08:00:00,2068
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,09:00:00,2129
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,10:00:00,2419
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,11:00:00,2236
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,12:00:00,2358
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,13:00:00,2539
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,14:00:00,2629
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,15:00:00,2658
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,16:00:00,2916
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,17:00:00,2482
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,18:00:00,2670
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,19:00:00,2624
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,20:00:00,2278
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,21:00:00,1770
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,22:00:00,1710
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-06,23:00:00,1102
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,00:00:00,697
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,01:00:00,410
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,02:00:00,262
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,03:00:00,409
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,04:00:00,826
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,05:00:00,1336
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,06:00:00,2469
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,07:00:00,2510
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,08:00:00,2500
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,09:00:00,2560
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,10:00:00,2457
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,11:00:00,2488
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,12:00:00,2667
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,13:00:00,2673
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,14:00:00,2800
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,15:00:00,2917
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,16:00:00,2923
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,17:00:00,2587
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,18:00:00,2650
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,19:00:00,2586
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,20:00:00,2212
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,21:00:00,1811
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,22:00:00,1488
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-07,23:00:00,1251
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,00:00:00,798
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,01:00:00,603
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,02:00:00,431
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,03:00:00,483
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,04:00:00,780
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,05:00:00,863
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,06:00:00,1046
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,07:00:00,1371
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,08:00:00,1911
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,09:00:00,2516
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,10:00:00,2587
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,11:00:00,2575
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,12:00:00,2475
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,13:00:00,2529
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,14:00:00,2306
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,15:00:00,2300
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,16:00:00,2605
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,17:00:00,2490
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,18:00:00,2189
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,19:00:00,1995
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,20:00:00,1596
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,21:00:00,1861
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,22:00:00,1182
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-08,23:00:00,1008
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,00:00:00,754
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,01:00:00,580
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,02:00:00,475
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,03:00:00,536
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,04:00:00,828
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,05:00:00,837
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,06:00:00,766
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,07:00:00,1109
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,08:00:00,1205
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,09:00:00,1363
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,10:00:00,1780
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,11:00:00,2144
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,12:00:00,2319
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,13:00:00,2503
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,14:00:00,2535
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,15:00:00,2452
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,16:00:00,2476
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,17:00:00,2481
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,18:00:00,2360
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,19:00:00,2024
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,20:00:00,1749
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,21:00:00,1249
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,22:00:00,1122
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-09,23:00:00,1192
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,00:00:00,730
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,01:00:00,462
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,02:00:00,267
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,03:00:00,377
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,04:00:00,857
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,05:00:00,1465
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,06:00:00,2545
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,07:00:00,2410
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,08:00:00,2164
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,09:00:00,2402
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,10:00:00,2321
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,11:00:00,2400
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,12:00:00,2409
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,13:00:00,2480
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,14:00:00,2575
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,15:00:00,2692
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,16:00:00,2911
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,17:00:00,2669
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,18:00:00,2625
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,19:00:00,2388
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,20:00:00,2038
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,21:00:00,1519
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,22:00:00,1075
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-10,23:00:00,872
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,00:00:00,627
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,01:00:00,337
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,02:00:00,215
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,03:00:00,318
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,04:00:00,748
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,05:00:00,1302
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,06:00:00,2485
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,07:00:00,2042
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,08:00:00,1809
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,09:00:00,2341
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,10:00:00,2208
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,11:00:00,2180
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,12:00:00,2228
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,13:00:00,2263
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,14:00:00,2353
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,15:00:00,2570
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,16:00:00,2702
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,17:00:00,2667
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,18:00:00,2407
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,19:00:00,2387
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,20:00:00,1873
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,21:00:00,1547
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,22:00:00,1065
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-11,23:00:00,762
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,00:00:00,441
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,01:00:00,195
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,02:00:00,149
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,03:00:00,255
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,04:00:00,719
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,05:00:00,1210
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,06:00:00,2399
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,07:00:00,2352
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,08:00:00,1993
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,09:00:00,2243
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,10:00:00,2337
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,11:00:00,2353
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,12:00:00,2380
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,13:00:00,2474
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,14:00:00,2514
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,15:00:00,2681
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,16:00:00,2841
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,17:00:00,2425
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,18:00:00,2584
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,19:00:00,2677
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,20:00:00,2059
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,21:00:00,1782
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,22:00:00,1405
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-12,23:00:00,883
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,00:00:00,499
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,01:00:00,261
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,02:00:00,225
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,03:00:00,397
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,04:00:00,756
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,05:00:00,1234
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,06:00:00,2523
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,07:00:00,2479
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,08:00:00,2357
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,09:00:00,2288
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,10:00:00,2307
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,11:00:00,2339
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,12:00:00,2437
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,13:00:00,2469
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,14:00:00,2486
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,15:00:00,2770
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,16:00:00,2915
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,17:00:00,2669
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,18:00:00,2617
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,19:00:00,2537
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,20:00:00,2215
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,21:00:00,1877
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,22:00:00,1724
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-13,23:00:00,1263
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,00:00:00,649
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,01:00:00,348
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,02:00:00,263
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,03:00:00,452
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,04:00:00,893
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,05:00:00,1262
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,06:00:00,2479
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,07:00:00,2552
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,08:00:00,2383
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,09:00:00,2474
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,10:00:00,2212
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,11:00:00,2485
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,12:00:00,2522
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,13:00:00,2683
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,14:00:00,2775
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,15:00:00,2748
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,16:00:00,2819
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,17:00:00,2838
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,18:00:00,2601
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,19:00:00,2465
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,20:00:00,1862
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,21:00:00,1530
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,22:00:00,1447
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-14,23:00:00,1284
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,00:00:00,702
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,01:00:00,472
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,02:00:00,367
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,03:00:00,484
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,04:00:00,697
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,05:00:00,947
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,06:00:00,1010
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,07:00:00,1333
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,08:00:00,1764
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,09:00:00,2037
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,10:00:00,2162
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,11:00:00,2305
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,12:00:00,2237
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,13:00:00,2111
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,14:00:00,2264
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,15:00:00,2284
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,16:00:00,2533
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,17:00:00,2225
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,18:00:00,2040
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,19:00:00,1904
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,20:00:00,1461
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-02-15,21:00:00,1015
