,date,time,tempC
2944,2020-05-02,1600,12
2945,2020-05-02,1700,11
2946,2020-05-02,1800,11
2947,2020-05-02,1900,10
2948,2020-05-02,2000,9
2949,2020-05-02,2100,8
2950,2020-05-02,2200,8
2951,2020-05-02,2300,8
2952,2020-05-03,0,9
2953,2020-05-03,100,8
2954,2020-05-03,200,8
2955,2020-05-03,300,8
2956,2020-05-03,400,8
2957,2020-05-03,500,8
2958,2020-05-03,600,9
2959,2020-05-03,700,9
2960,2020-05-03,800,10
2961,2020-05-03,900,11
2962,2020-05-03,1000,11
2963,2020-05-03,1100,11
2964,2020-05-03,1200,11
2965,2020-05-03,1300,11
2966,2020-05-03,1400,11
2967,2020-05-03,1500,11
2968,2020-05-03,1600,11
2969,2020-05-03,1700,10
2970,2020-05-03,1800,9
2971,2020-05-03,1900,9
2972,2020-05-03,2000,9
2973,2020-05-03,2100,9
2974,2020-05-03,2200,9
2975,2020-05-03,2300,8
2976,2020-05-04,0,8
2977,2020-05-04,100,8
2978,2020-05-04,200,9
2979,2020-05-04,300,9
2980,2020-05-04,400,8
2981,2020-05-04,500,8
2982,2020-05-04,600,8
2983,2020-05-04,700,8
2984,2020-05-04,800,9
2985,2020-05-04,900,10
2986,2020-05-04,1000,10
2987,2020-05-04,1100,10
2988,2020-05-04,1200,10
2989,2020-05-04,1300,10
2990,2020-05-04,1400,10
2991,2020-05-04,1500,10
2992,2020-05-04,1600,9
2993,2020-05-04,1700,9
2994,2020-05-04,1800,8
2995,2020-05-04,1900,7
2996,2020-05-04,2000,6
2997,2020-05-04,2100,5
2998,2020-05-04,2200,7
2999,2020-05-04,2300,8
3000,2020-05-05,0,9
3001,2020-05-05,100,9
3002,2020-05-05,200,8
3003,2020-05-05,300,8
3004,2020-05-05,400,8
3005,2020-05-05,500,8
3006,2020-05-05,600,8
3007,2020-05-05,700,8
3008,2020-05-05,800,9
3009,2020-05-05,900,9
3010,2020-05-05,1000,10
3011,2020-05-05,1100,10
3012,2020-05-05,1200,11
3013,2020-05-05,1300,11
3014,2020-05-05,1400,11
3015,2020-05-05,1500,11
3016,2020-05-05,1600,11
3017,2020-05-05,1700,11
3018,2020-05-05,1800,11
3019,2020-05-05,1900,10
3020,2020-05-05,2000,10
3021,2020-05-05,2100,9
3022,2020-05-05,2200,9
3023,2020-05-05,2300,9
3024,2020-05-06,0,9
3025,2020-05-06,100,9
3026,2020-05-06,200,8
3027,2020-05-06,300,8
3028,2020-05-06,400,8
3029,2020-05-06,500,8
3030,2020-05-06,600,8
3031,2020-05-06,700,9
3032,2020-05-06,800,10
3033,2020-05-06,900,10
3034,2020-05-06,1000,10
3035,2020-05-06,1100,11
3036,2020-05-06,1200,11
3037,2020-05-06,1300,11
3038,2020-05-06,1400,11
3039,2020-05-06,1500,11
3040,2020-05-06,1600,11
3041,2020-05-06,1700,11
3042,2020-05-06,1800,11
3043,2020-05-06,1900,10
3044,2020-05-06,2000,10
3045,2020-05-06,2100,9
3046,2020-05-06,2200,9
3047,2020-05-06,2300,9
3048,2020-05-07,0,10
3049,2020-05-07,100,9
3050,2020-05-07,200,9
3051,2020-05-07,300,9
3052,2020-05-07,400,9
3053,2020-05-07,500,10
3054,2020-05-07,600,10
3055,2020-05-07,700,10
3056,2020-05-07,800,11
3057,2020-05-07,900,12
3058,2020-05-07,1000,13
3059,2020-05-07,1100,13
3060,2020-05-07,1200,14
3061,2020-05-07,1300,14
3062,2020-05-07,1400,15
3063,2020-05-07,1500,15
3064,2020-05-07,1600,14
3065,2020-05-07,1700,14
3066,2020-05-07,1800,14
3067,2020-05-07,1900,13
3068,2020-05-07,2000,12
3069,2020-05-07,2100,10
3070,2020-05-07,2200,10
3071,2020-05-07,2300,10
3072,2020-05-08,0,10
3073,2020-05-08,100,9
3074,2020-05-08,200,9
3075,2020-05-08,300,9
3076,2020-05-08,400,10
3077,2020-05-08,500,10
3078,2020-05-08,600,11
3079,2020-05-08,700,11
3080,2020-05-08,800,12
3081,2020-05-08,900,13
3082,2020-05-08,1000,13
3083,2020-05-08,1100,14
3084,2020-05-08,1200,14
3085,2020-05-08,1300,14
3086,2020-05-08,1400,14
3087,2020-05-08,1500,14
3088,2020-05-08,1600,13
3089,2020-05-08,1700,11
3090,2020-05-08,1800,10
3091,2020-05-08,1900,9
3092,2020-05-08,2000,8
3093,2020-05-08,2100,7
3094,2020-05-08,2200,8
3095,2020-05-08,2300,10
3096,2020-05-09,0,11
3097,2020-05-09,100,11
3098,2020-05-09,200,11
3099,2020-05-09,300,10
3100,2020-05-09,400,11
3101,2020-05-09,500,11
3102,2020-05-09,600,12
3103,2020-05-09,700,12
3104,2020-05-09,800,13
3105,2020-05-09,900,14
3106,2020-05-09,1000,14
3107,2020-05-09,1100,14
3108,2020-05-09,1200,14
3109,2020-05-09,1300,15
3110,2020-05-09,1400,15
3111,2020-05-09,1500,15
3112,2020-05-09,1600,15
3113,2020-05-09,1700,15
3114,2020-05-09,1800,15
3115,2020-05-09,1900,13
3116,2020-05-09,2000,12
3117,2020-05-09,2100,11
3118,2020-05-09,2200,10
3119,2020-05-09,2300,10
3120,2020-05-10,0,10
3121,2020-05-10,100,10
3122,2020-05-10,200,10
3123,2020-05-10,300,10
3124,2020-05-10,400,10
3125,2020-05-10,500,9
3126,2020-05-10,600,9
3127,2020-05-10,700,9
3128,2020-05-10,800,10
3129,2020-05-10,900,11
3130,2020-05-10,1000,10
3131,2020-05-10,1100,9
3132,2020-05-10,1200,9
3133,2020-05-10,1300,9
3134,2020-05-10,1400,8
3135,2020-05-10,1500,8
3136,2020-05-10,1600,8
3137,2020-05-10,1700,8
3138,2020-05-10,1800,8
3139,2020-05-10,1900,8
3140,2020-05-10,2000,8
3141,2020-05-10,2100,7
3142,2020-05-10,2200,7
3143,2020-05-10,2300,6
3144,2020-05-11,0,6
3145,2020-05-11,100,6
3146,2020-05-11,200,5
3147,2020-05-11,300,5
3148,2020-05-11,400,5
3149,2020-05-11,500,5
3150,2020-05-11,600,5
3151,2020-05-11,700,5
3152,2020-05-11,800,6
3153,2020-05-11,900,6
3154,2020-05-11,1000,6
3155,2020-05-11,1100,6
3156,2020-05-11,1200,7
3157,2020-05-11,1300,7
3158,2020-05-11,1400,7
3159,2020-05-11,1500,7
3160,2020-05-11,1600,7
3161,2020-05-11,1700,7
3162,2020-05-11,1800,7
3163,2020-05-11,1900,7
3164,2020-05-11,2000,6
3165,2020-05-11,2100,6
3166,2020-05-11,2200,5
3167,2020-05-11,2300,4
3168,2020-05-12,0,3
3169,2020-05-12,100,3
3170,2020-05-12,200,3
3171,2020-05-12,300,2
3172,2020-05-12,400,3
3173,2020-05-12,500,3
3174,2020-05-12,600,4
3175,2020-05-12,700,5
3176,2020-05-12,800,7
3177,2020-05-12,900,8
3178,2020-05-12,1000,9
3179,2020-05-12,1100,9
3180,2020-05-12,1200,10
3181,2020-05-12,1300,10
3182,2020-05-12,1400,10
3183,2020-05-12,1500,10
3184,2020-05-12,1600,9
3185,2020-05-12,1700,8
3186,2020-05-12,1800,7
3187,2020-05-12,1900,7
3188,2020-05-12,2000,6
3189,2020-05-12,2100,5
3190,2020-05-12,2200,6
3191,2020-05-12,2300,6
3192,2020-05-13,0,7
3193,2020-05-13,100,6
3194,2020-05-13,200,6
3195,2020-05-13,300,5
3196,2020-05-13,400,5
3197,2020-05-13,500,5
3198,2020-05-13,600,5
3199,2020-05-13,700,6
3200,2020-05-13,800,7
3201,2020-05-13,900,8
3202,2020-05-13,1000,8
3203,2020-05-13,1100,8
3204,2020-05-13,1200,8
3205,2020-05-13,1300,8
3206,2020-05-13,1400,8
3207,2020-05-13,1500,8
3208,2020-05-13,1600,8
3209,2020-05-13,1700,8
3210,2020-05-13,1800,8
3211,2020-05-13,1900,7
3212,2020-05-13,2000,6
3213,2020-05-13,2100,6
3214,2020-05-13,2200,5
3215,2020-05-13,2300,5
3216,2020-05-14,0,5
3217,2020-05-14,100,6
3218,2020-05-14,200,6
3219,2020-05-14,300,7
3220,2020-05-14,400,6
3221,2020-05-14,500,5
3222,2020-05-14,600,5
3223,2020-05-14,700,6
3224,2020-05-14,800,7
3225,2020-05-14,900,8
3226,2020-05-14,1000,9
3227,2020-05-14,1100,9
3228,2020-05-14,1200,10
3229,2020-05-14,1300,10
3230,2020-05-14,1400,10
3231,2020-05-14,1500,9
3232,2020-05-14,1600,8
3233,2020-05-14,1700,7
3234,2020-05-14,1800,5
3235,2020-05-14,1900,4
3236,2020-05-14,2000,2
3237,2020-05-14,2100,0
3238,2020-05-14,2200,2
3239,2020-05-14,2300,4
3240,2020-05-15,0,6
3241,2020-05-15,100,6
3242,2020-05-15,200,5
3243,2020-05-15,300,5
3244,2020-05-15,400,5
3245,2020-05-15,500,5
3246,2020-05-15,600,6
3247,2020-05-15,700,7
3248,2020-05-15,800,8
3249,2020-05-15,900,9
3250,2020-05-15,1000,10
3251,2020-05-15,1100,10
3252,2020-05-15,1200,11
3253,2020-05-15,1300,11
3254,2020-05-15,1400,11
3255,2020-05-15,1500,11
3256,2020-05-15,1600,10
3257,2020-05-15,1700,9
3258,2020-05-15,1800,9
3259,2020-05-15,1900,8
3260,2020-05-15,2000,7
3261,2020-05-15,2100,6
3262,2020-05-15,2200,6
3263,2020-05-15,2300,7
3264,2020-05-16,0,8
3265,2020-05-16,100,7
3266,2020-05-16,200,7
3267,2020-05-16,300,7
3268,2020-05-16,400,7
3269,2020-05-16,500,7
3270,2020-05-16,600,8
3271,2020-05-16,700,9
3272,2020-05-16,800,10
3273,2020-05-16,900,12
3274,2020-05-16,1000,12
3275,2020-05-16,1100,12
3276,2020-05-16,1200,12
3277,2020-05-16,1300,13
3278,2020-05-16,1400,13
3279,2020-05-16,1500,13
3280,2020-05-16,1600,13
3281,2020-05-16,1700,12
3282,2020-05-16,1800,11
3283,2020-05-16,1900,11
3284,2020-05-16,2000,11
3285,2020-05-16,2100,11
3286,2020-05-16,2200,10
3287,2020-05-16,2300,10
3288,2020-05-17,0,10
3289,2020-05-17,100,9
3290,2020-05-17,200,9
3291,2020-05-17,300,8
3292,2020-05-17,400,9
3293,2020-05-17,500,9
3294,2020-05-17,600,9
3295,2020-05-17,700,10
3296,2020-05-17,800,11
3297,2020-05-17,900,13
3298,2020-05-17,1000,13
3299,2020-05-17,1100,14
3300,2020-05-17,1200,15
3301,2020-05-17,1300,15
3302,2020-05-17,1400,15
3303,2020-05-17,1500,15
3304,2020-05-17,1600,15
3305,2020-05-17,1700,14
3306,2020-05-17,1800,14
3307,2020-05-17,1900,12
3308,2020-05-17,2000,11
3309,2020-05-17,2100,10
3310,2020-05-17,2200,10
3311,2020-05-17,2300,9
3312,2020-05-18,0,9
3313,2020-05-18,100,10
3314,2020-05-18,200,10
3315,2020-05-18,300,11
3316,2020-05-18,400,11
3317,2020-05-18,500,11
3318,2020-05-18,600,12
3319,2020-05-18,700,12
3320,2020-05-18,800,13
3321,2020-05-18,900,13
3322,2020-05-18,1000,14
3323,2020-05-18,1100,15
3324,2020-05-18,1200,15
3325,2020-05-18,1300,15
3326,2020-05-18,1400,15
3327,2020-05-18,1500,14
3328,2020-05-18,1600,14
3329,2020-05-18,1700,14
3330,2020-05-18,1800,13
3331,2020-05-18,1900,13
3332,2020-05-18,2000,13
3333,2020-05-18,2100,12
3334,2020-05-18,2200,12
3335,2020-05-18,2300,12
3336,2020-05-19,0,12
3337,2020-05-19,100,12
3338,2020-05-19,200,12
3339,2020-05-19,300,12
3340,2020-05-19,400,12
3341,2020-05-19,500,12
3342,2020-05-19,600,12
3343,2020-05-19,700,13
3344,2020-05-19,800,14
3345,2020-05-19,900,15
3346,2020-05-19,1000,15
3347,2020-05-19,1100,15
3348,2020-05-19,1200,16
3349,2020-05-19,1300,16
3350,2020-05-19,1400,16
3351,2020-05-19,1500,16
3352,2020-05-19,1600,15
3353,2020-05-19,1700,14
3354,2020-05-19,1800,12
3355,2020-05-19,1900,11
3356,2020-05-19,2000,10
3357,2020-05-19,2100,9
3358,2020-05-19,2200,10
3359,2020-05-19,2300,11
3360,2020-05-20,0,11
3361,2020-05-20,100,11
3362,2020-05-20,200,11
3363,2020-05-20,300,10
3364,2020-05-20,400,11
3365,2020-05-20,500,11
3366,2020-05-20,600,12
3367,2020-05-20,700,13
3368,2020-05-20,800,14
3369,2020-05-20,900,15
3370,2020-05-20,1000,15
3371,2020-05-20,1100,16
3372,2020-05-20,1200,16
3373,2020-05-20,1300,16
3374,2020-05-20,1400,16
3375,2020-05-20,1500,16
3376,2020-05-20,1600,16
3377,2020-05-20,1700,15
3378,2020-05-20,1800,15
3379,2020-05-20,1900,14
3380,2020-05-20,2000,12
3381,2020-05-20,2100,11
3382,2020-05-20,2200,11
3383,2020-05-20,2300,11
3384,2020-05-21,0,10
3385,2020-05-21,100,10
3386,2020-05-21,200,10
3387,2020-05-21,300,10
3388,2020-05-21,400,10
3389,2020-05-21,500,10
3390,2020-05-21,600,11
3391,2020-05-21,700,11
3392,2020-05-21,800,12
3393,2020-05-21,900,12
3394,2020-05-21,1000,13
3395,2020-05-21,1100,14
3396,2020-05-21,1200,15
3397,2020-05-21,1300,15
3398,2020-05-21,1400,14
3399,2020-05-21,1500,14
3400,2020-05-21,1600,13
3401,2020-05-21,1700,13
3402,2020-05-21,1800,13
3403,2020-05-21,1900,12
3404,2020-05-21,2000,12
3405,2020-05-21,2100,11
3406,2020-05-21,2200,11
3407,2020-05-21,2300,11
3408,2020-05-22,0,11
3409,2020-05-22,100,11
3410,2020-05-22,200,11
3411,2020-05-22,300,11
3412,2020-05-22,400,11
3413,2020-05-22,500,11
3414,2020-05-22,600,11
3415,2020-05-22,700,12
3416,2020-05-22,800,12
3417,2020-05-22,900,13
3418,2020-05-22,1000,14
3419,2020-05-22,1100,14
3420,2020-05-22,1200,14
3421,2020-05-22,1300,14
3422,2020-05-22,1400,14
3423,2020-05-22,1500,15
3424,2020-05-22,1600,14
3425,2020-05-22,1700,14
3426,2020-05-22,1800,13
3427,2020-05-22,1900,12
3428,2020-05-22,2000,12
3429,2020-05-22,2100,11
3430,2020-05-22,2200,11
3431,2020-05-22,2300,10
3432,2020-05-23,0,10
3433,2020-05-23,100,10
3434,2020-05-23,200,10
3435,2020-05-23,300,10
3436,2020-05-23,400,10
3437,2020-05-23,500,10
3438,2020-05-23,600,10
3439,2020-05-23,700,10
3440,2020-05-23,800,11
3441,2020-05-23,900,11
3442,2020-05-23,1000,12
3443,2020-05-23,1100,12
3444,2020-05-23,1200,13
3445,2020-05-23,1300,13
3446,2020-05-23,1400,13
3447,2020-05-23,1500,12
3448,2020-05-23,1600,12
3449,2020-05-23,1700,12
3450,2020-05-23,1800,12
3451,2020-05-23,1900,12
3452,2020-05-23,2000,11
3453,2020-05-23,2100,11
3454,2020-05-23,2200,11
3455,2020-05-23,2300,11
3456,2020-05-24,0,11
3457,2020-05-24,100,11
3458,2020-05-24,200,11
3459,2020-05-24,300,12
3460,2020-05-24,400,11
3461,2020-05-24,500,11
3462,2020-05-24,600,11
3463,2020-05-24,700,12
3464,2020-05-24,800,13
3465,2020-05-24,900,13
3466,2020-05-24,1000,14
3467,2020-05-24,1100,15
3468,2020-05-24,1200,15
3469,2020-05-24,1300,16
3470,2020-05-24,1400,16
3471,2020-05-24,1500,16
3472,2020-05-24,1600,16
3473,2020-05-24,1700,16
3474,2020-05-24,1800,16
3475,2020-05-24,1900,14
3476,2020-05-24,2000,13
3477,2020-05-24,2100,12
3478,2020-05-24,2200,11
3479,2020-05-24,2300,10
3480,2020-05-25,0,10
3481,2020-05-25,100,10
3482,2020-05-25,200,10
3483,2020-05-25,300,9
3484,2020-05-25,400,10
3485,2020-05-25,500,11
3486,2020-05-25,600,11
3487,2020-05-25,700,12
3488,2020-05-25,800,13
3489,2020-05-25,900,14
3490,2020-05-25,1000,14
3491,2020-05-25,1100,15
3492,2020-05-25,1200,15
3493,2020-05-25,1300,16
3494,2020-05-25,1400,16
3495,2020-05-25,1500,16
3496,2020-05-25,1600,15
3497,2020-05-25,1700,14
3498,2020-05-25,1800,13
3499,2020-05-25,1900,13
3500,2020-05-25,2000,12
3501,2020-05-25,2100,11
3502,2020-05-25,2200,11
3503,2020-05-25,2300,11
3504,2020-05-26,0,11
3505,2020-05-26,100,11
3506,2020-05-26,200,11
3507,2020-05-26,300,11
3508,2020-05-26,400,12
3509,2020-05-26,500,12
3510,2020-05-26,600,12
3511,2020-05-26,700,13
3512,2020-05-26,800,14
3513,2020-05-26,900,15
3514,2020-05-26,1000,15
3515,2020-05-26,1100,15
3516,2020-05-26,1200,16
3517,2020-05-26,1300,15
3518,2020-05-26,1400,15
3519,2020-05-26,1500,15
3520,2020-05-26,1600,15
3521,2020-05-26,1700,15
3522,2020-05-26,1800,15
3523,2020-05-26,1900,14
3524,2020-05-26,2000,13
3525,2020-05-26,2100,12
3526,2020-05-26,2200,12
3527,2020-05-26,2300,12
3528,2020-05-27,0,11
3529,2020-05-27,100,11
3530,2020-05-27,200,11
3531,2020-05-27,300,11
3532,2020-05-27,400,12
3533,2020-05-27,500,12
3534,2020-05-27,600,13
3535,2020-05-27,700,13
3536,2020-05-27,800,14
3537,2020-05-27,900,14
3538,2020-05-27,1000,14
3539,2020-05-27,1100,15
3540,2020-05-27,1200,15
3541,2020-05-27,1300,15
3542,2020-05-27,1400,15
3543,2020-05-27,1500,15
3544,2020-05-27,1600,15
3545,2020-05-27,1700,14
3546,2020-05-27,1800,14
3547,2020-05-27,1900,13
3548,2020-05-27,2000,13
3549,2020-05-27,2100,12
3550,2020-05-27,2200,12
3551,2020-05-27,2300,12
3552,2020-05-28,0,12
3553,2020-05-28,100,12
3554,2020-05-28,200,12
3555,2020-05-28,300,12
3556,2020-05-28,400,13
3557,2020-05-28,500,13
3558,2020-05-28,600,14
3559,2020-05-28,700,14
3560,2020-05-28,800,15
3561,2020-05-28,900,16
3562,2020-05-28,1000,16
3563,2020-05-28,1100,17
3564,2020-05-28,1200,17
3565,2020-05-28,1300,18
3566,2020-05-28,1400,18
3567,2020-05-28,1500,18
3568,2020-05-28,1600,18
3569,2020-05-28,1700,17
3570,2020-05-28,1800,17
3571,2020-05-28,1900,16
3572,2020-05-28,2000,15
3573,2020-05-28,2100,14
3574,2020-05-28,2200,13
3575,2020-05-28,2300,13
3576,2020-05-29,0,13
3577,2020-05-29,100,13
3578,2020-05-29,200,13
3579,2020-05-29,300,12
3580,2020-05-29,400,13
3581,2020-05-29,500,13
3582,2020-05-29,600,14
3583,2020-05-29,700,14
3584,2020-05-29,800,15
3585,2020-05-29,900,15
3586,2020-05-29,1000,15
3587,2020-05-29,1100,16
3588,2020-05-29,1200,16
3589,2020-05-29,1300,16
3590,2020-05-29,1400,16
3591,2020-05-29,1500,16
3592,2020-05-29,1600,16
3593,2020-05-29,1700,16
3594,2020-05-29,1800,16
3595,2020-05-29,1900,15
3596,2020-05-29,2000,14
3597,2020-05-29,2100,13
3598,2020-05-29,2200,13
3599,2020-05-29,2300,13
3600,2020-05-30,0,13
3601,2020-05-30,100,13
3602,2020-05-30,200,13
3603,2020-05-30,300,13
3604,2020-05-30,400,13
3605,2020-05-30,500,13
3606,2020-05-30,600,14
3607,2020-05-30,700,15
3608,2020-05-30,800,15
3609,2020-05-30,900,16
3610,2020-05-30,1000,16
3611,2020-05-30,1100,16
3612,2020-05-30,1200,16
3613,2020-05-30,1300,16
3614,2020-05-30,1400,16
3615,2020-05-30,1500,16
3616,2020-05-30,1600,16
3617,2020-05-30,1700,16
3618,2020-05-30,1800,16
3619,2020-05-30,1900,15
3620,2020-05-30,2000,14
3621,2020-05-30,2100,13
3622,2020-05-30,2200,13
3623,2020-05-30,2300,13
3624,2020-05-31,0,13
3625,2020-05-31,100,13
3626,2020-05-31,200,13
3627,2020-05-31,300,13
3628,2020-05-31,400,13
3629,2020-05-31,500,13
3630,2020-05-31,600,14
3631,2020-05-31,700,14
3632,2020-05-31,800,14
3633,2020-05-31,900,15
3634,2020-05-31,1000,15
3635,2020-05-31,1100,15
3636,2020-05-31,1200,16
3637,2020-05-31,1300,16
3638,2020-05-31,1400,16
3639,2020-05-31,1500,17
3640,2020-05-31,1600,16
3641,2020-05-31,1700,15
3642,2020-05-31,1800,15
3643,2020-05-31,1900,15
3644,2020-05-31,2000,14
3645,2020-05-31,2100,14
3646,2020-05-31,2200,14
3647,2020-05-31,2300,13
3648,2020-06-01,0,13
3649,2020-06-01,100,13
3650,2020-06-01,200,13
3651,2020-06-01,300,13
3652,2020-06-01,400,13
3653,2020-06-01,500,14
3654,2020-06-01,600,15
3655,2020-06-01,700,15
3656,2020-06-01,800,16
3657,2020-06-01,900,17
3658,2020-06-01,1000,17
3659,2020-06-01,1100,16
3660,2020-06-01,1200,16
3661,2020-06-01,1300,16
3662,2020-06-01,1400,16
3663,2020-06-01,1500,16
3664,2020-06-01,1600,16
3665,2020-06-01,1700,16
3666,2020-06-01,1800,16
3667,2020-06-01,1900,15
3668,2020-06-01,2000,14
3669,2020-06-01,2100,14
3670,2020-06-01,2200,13
3671,2020-06-01,2300,13
3672,2020-06-02,0,13
3673,2020-06-02,100,13
3674,2020-06-02,200,13
3675,2020-06-02,300,13
3676,2020-06-02,400,13
3677,2020-06-02,500,14
3678,2020-06-02,600,14
3679,2020-06-02,700,15
3680,2020-06-02,800,16
3681,2020-06-02,900,17
3682,2020-06-02,1000,18
3683,2020-06-02,1100,19
3684,2020-06-02,1200,19
3685,2020-06-02,1300,19
3686,2020-06-02,1400,19
3687,2020-06-02,1500,19
3688,2020-06-02,1600,19
3689,2020-06-02,1700,18
3690,2020-06-02,1800,18
3691,2020-06-02,1900,17
3692,2020-06-02,2000,16
3693,2020-06-02,2100,15
3694,2020-06-02,2200,14
3695,2020-06-02,2300,13
3696,2020-06-03,0,13
3697,2020-06-03,100,13
3698,2020-06-03,200,12
3699,2020-06-03,300,12
3700,2020-06-03,400,12
3701,2020-06-03,500,11
3702,2020-06-03,600,11
3703,2020-06-03,700,11
3704,2020-06-03,800,12
3705,2020-06-03,900,12
3706,2020-06-03,1000,12
3707,2020-06-03,1100,12
3708,2020-06-03,1200,11
3709,2020-06-03,1300,12
3710,2020-06-03,1400,13
3711,2020-06-03,1500,13
3712,2020-06-03,1600,13
3713,2020-06-03,1700,13
3714,2020-06-03,1800,13
3715,2020-06-03,1900,12
3716,2020-06-03,2000,11
3717,2020-06-03,2100,10
3718,2020-06-03,2200,10
3719,2020-06-03,2300,9
3720,2020-06-04,0,8
3721,2020-06-04,100,8
3722,2020-06-04,200,8
3723,2020-06-04,300,7
3724,2020-06-04,400,8
3725,2020-06-04,500,8
3726,2020-06-04,600,8
3727,2020-06-04,700,9
3728,2020-06-04,800,9
3729,2020-06-04,900,10
3730,2020-06-04,1000,10
3731,2020-06-04,1100,10
3732,2020-06-04,1200,10
3733,2020-06-04,1300,11
3734,2020-06-04,1400,12
3735,2020-06-04,1500,13
3736,2020-06-04,1600,12
3737,2020-06-04,1700,11
3738,2020-06-04,1800,9
3739,2020-06-04,1900,8
3740,2020-06-04,2000,7
3741,2020-06-04,2100,5
3742,2020-06-04,2200,7
3743,2020-06-04,2300,8
3744,2020-06-05,0,10
3745,2020-06-05,100,9
3746,2020-06-05,200,9
3747,2020-06-05,300,8
3748,2020-06-05,400,8
3749,2020-06-05,500,8
3750,2020-06-05,600,9
3751,2020-06-05,700,9
3752,2020-06-05,800,10
3753,2020-06-05,900,10
3754,2020-06-05,1000,11
3755,2020-06-05,1100,11
3756,2020-06-05,1200,12
3757,2020-06-05,1300,11
3758,2020-06-05,1400,11
3759,2020-06-05,1500,11
3760,2020-06-05,1600,11
3761,2020-06-05,1700,10
3762,2020-06-05,1800,10
3763,2020-06-05,1900,9
3764,2020-06-05,2000,8
3765,2020-06-05,2100,7
3766,2020-06-05,2200,7
3767,2020-06-05,2300,7
3768,2020-06-06,0,6
3769,2020-06-06,100,7
3770,2020-06-06,200,7
3771,2020-06-06,300,8
3772,2020-06-06,400,8
3773,2020-06-06,500,9
3774,2020-06-06,600,9
3775,2020-06-06,700,10
3776,2020-06-06,800,10
3777,2020-06-06,900,11
3778,2020-06-06,1000,11
3779,2020-06-06,1100,11
3780,2020-06-06,1200,11
3781,2020-06-06,1300,12
3782,2020-06-06,1400,12
3783,2020-06-06,1500,13
3784,2020-06-06,1600,13
3785,2020-06-06,1700,12
3786,2020-06-06,1800,12
3787,2020-06-06,1900,12
3788,2020-06-06,2000,11
3789,2020-06-06,2100,11
3790,2020-06-06,2200,11
3791,2020-06-06,2300,10
3792,2020-06-07,0,10
3793,2020-06-07,100,10
3794,2020-06-07,200,10
3795,2020-06-07,300,10
3796,2020-06-07,400,10
3797,2020-06-07,500,9
3798,2020-06-07,600,9
3799,2020-06-07,700,10
3800,2020-06-07,800,11
3801,2020-06-07,900,11
3802,2020-06-07,1000,12
3803,2020-06-07,1100,12
3804,2020-06-07,1200,13
3805,2020-06-07,1300,13
3806,2020-06-07,1400,13
3807,2020-06-07,1500,14
3808,2020-06-07,1600,12
3809,2020-06-07,1700,11
3810,2020-06-07,1800,10
3811,2020-06-07,1900,8
3812,2020-06-07,2000,7
3813,2020-06-07,2100,6
3814,2020-06-07,2200,7
3815,2020-06-07,2300,8
3816,2020-06-08,0,9
3817,2020-06-08,100,9
3818,2020-06-08,200,8
3819,2020-06-08,300,7
3820,2020-06-08,400,7
3821,2020-06-08,500,7
3822,2020-06-08,600,7
3823,2020-06-08,700,9
3824,2020-06-08,800,10
3825,2020-06-08,900,11
3826,2020-06-08,1000,11
3827,2020-06-08,1100,12
3828,2020-06-08,1200,12
3829,2020-06-08,1300,12
3830,2020-06-08,1400,13
3831,2020-06-08,1500,13
3832,2020-06-08,1600,13
3833,2020-06-08,1700,13
3834,2020-06-08,1800,12
3835,2020-06-08,1900,12
3836,2020-06-08,2000,11
3837,2020-06-08,2100,10
3838,2020-06-08,2200,9
3839,2020-06-08,2300,9
3840,2020-06-09,0,9
3841,2020-06-09,100,9
3842,2020-06-09,200,9
3843,2020-06-09,300,8
3844,2020-06-09,400,9
3845,2020-06-09,500,9
3846,2020-06-09,600,10
3847,2020-06-09,700,10
3848,2020-06-09,800,11
3849,2020-06-09,900,12
3850,2020-06-09,1000,12
3851,2020-06-09,1100,12
3852,2020-06-09,1200,13
3853,2020-06-09,1300,13
3854,2020-06-09,1400,13
3855,2020-06-09,1500,13
3856,2020-06-09,1600,11
3857,2020-06-09,1700,10
3858,2020-06-09,1800,9
3859,2020-06-09,1900,8
3860,2020-06-09,2000,7
3861,2020-06-09,2100,6
3862,2020-06-09,2200,7
3863,2020-06-09,2300,9
3864,2020-06-10,0,10
3865,2020-06-10,100,10
3866,2020-06-10,200,10
3867,2020-06-10,300,11
3868,2020-06-10,400,11
3869,2020-06-10,500,11
3870,2020-06-10,600,11
3871,2020-06-10,700,11
3872,2020-06-10,800,11
3873,2020-06-10,900,11
3874,2020-06-10,1000,12
3875,2020-06-10,1100,12
3876,2020-06-10,1200,12
3877,2020-06-10,1300,12
3878,2020-06-10,1400,12
3879,2020-06-10,1500,12
3880,2020-06-10,1600,12
3881,2020-06-10,1700,12
3882,2020-06-10,1800,12
3883,2020-06-10,1900,11
3884,2020-06-10,2000,10
3885,2020-06-10,2100,9
3886,2020-06-10,2200,10
3887,2020-06-10,2300,10
3888,2020-06-11,0,11
3889,2020-06-11,100,11
3890,2020-06-11,200,11
3891,2020-06-11,300,11
3892,2020-06-11,400,11
3893,2020-06-11,500,11
3894,2020-06-11,600,11
3895,2020-06-11,700,11
3896,2020-06-11,800,11
3897,2020-06-11,900,11
3898,2020-06-11,1000,12
3899,2020-06-11,1100,12
3900,2020-06-11,1200,12
3901,2020-06-11,1300,12
3902,2020-06-11,1400,12
